iter,loss,phys,bc,shape,tip,block,EI_eff_Nmm2,k_p_N_per_kPa,val_total,val_shape,val_tip,val_block
2539,0.8051946759223938,0.1546855866909027,0.0011830328730866313,0.019230647012591362,0.012700116261839867,6.346707777993288e-06,1619.0516357421875,0.0011923019774258137,3.359558343887329,0.020965775474905968,0.14700070023536682,2.2878053641761653e-05
2540,0.8158700466156006,0.16510610282421112,0.0012946759816259146,0.019229263067245483,0.012658496387302876,6.1977875702723395e-06,1619.0770263671875,0.0011923591373488307,3.342252731323242,0.02094811014831066,0.1461532562971115,2.2536502001457848e-05
2541,0.7939793467521667,0.1435902863740921,0.0011836850317195058,0.01923256553709507,0.012691992335021496,6.105767170083709e-06,1619.1107177734375,0.0011924112914130092,3.4069299697875977,0.02092600241303444,0.14940938353538513,2.2227604858926497e-05
2542,0.7971078157424927,0.14798341691493988,0.0011593963718041778,0.019233981147408485,0.012639530934393406,6.02243744651787e-06,1619.1837158203125,0.0011924393475055695,3.3808417320251465,0.02094094641506672,0.14809010922908783,2.206173667218536e-05
2543,0.8047844767570496,0.15808896720409393,0.0010640026303008199,0.01922764629125595,0.012572141364216805,5.977738965157187e-06,1619.220703125,0.0011924800928682089,3.3238792419433594,0.02096550166606903,0.14521755278110504,2.1823045244673267e-05
2544,0.7977724075317383,0.15020126104354858,0.001056814449839294,0.019206468015909195,0.012640725821256638,5.913371751375962e-06,1619.21142578125,0.001192531199194491,3.3573763370513916,0.020992880687117577,0.14686517417430878,2.152465094695799e-05
2545,0.788517415523529,0.14269578456878662,0.0011186707997694612,0.01918664202094078,0.012542186304926872,5.8329273997514974e-06,1619.1741943359375,0.0011925840517506003,3.3868777751922607,0.021067842841148376,0.14826543629169464,2.121891884598881e-05
2546,0.7934581637382507,0.14673879742622375,0.001232294482178986,0.019190581515431404,0.012526361271739006,5.7504057622281834e-06,1619.1546630859375,0.0011926272418349981,3.3798751831054688,0.02113960310816765,0.14784365892410278,2.0969808247173205e-05
2547,0.8052316308021545,0.15965598821640015,0.001149203977547586,0.019196340814232826,0.0125050013884902,5.683279596269131e-06,1619.1220703125,0.0011926620500162244,3.3755643367767334,0.02114107832312584,0.14762675762176514,2.0770856281160377e-05
2548,0.798957884311676,0.15413475036621094,0.0011350495042279363,0.01918434537947178,0.012486469931900501,5.6296971706615295e-06,1619.1318359375,0.0011926789302378893,3.374807357788086,0.02111966721713543,0.1476103663444519,2.0674582628998905e-05
2549,0.8139833807945251,0.16863128542900085,0.0012563009513542056,0.01916920579969883,0.012467446736991405,5.60362741452991e-06,1619.0093994140625,0.001192743075080216,3.381857395172119,0.021182727068662643,0.14789998531341553,2.031087933573872e-05
2550,0.8009705543518066,0.15633554756641388,0.001224601292051375,0.019162148237228394,0.012454547919332981,5.5055802476999816e-06,1618.8623046875,0.001192819094285369,3.3831076622009277,0.021154051646590233,0.1479913890361786,1.988401527341921e-05
2551,0.8032384514808655,0.16039004921913147,0.0011341356439515948,0.019140837714076042,0.012431821785867214,5.390358637669124e-06,1618.7078857421875,0.0011928989551961422,3.3695311546325684,0.021106887608766556,0.1473599523305893,1.9440070900600404e-05
2552,0.7759650945663452,0.13398480415344238,0.0011341762728989124,0.019114959985017776,0.01241433247923851,5.270610017760191e-06,1618.6094970703125,0.0011929546017199755,3.346933603286743,0.021096328273415565,0.14624078571796417,1.9134171452606097e-05
2553,0.7889052629470825,0.14823400974273682,0.0010522173251956701,0.019093569368124008,0.012411288917064667,5.188067916606087e-06,1618.578857421875,0.0011929759057238698,3.3453078269958496,0.021071452647447586,0.14618441462516785,1.9017836166312918e-05
2554,0.7831029891967773,0.14323949813842773,0.001050957478582859,0.01906975917518139,0.012395358644425869,5.1566289585025515e-06,1618.6153564453125,0.0011929713655263186,3.348809242248535,0.021002018824219704,0.1464289128780365,1.9042570784222335e-05
2555,0.7919330596923828,0.15192312002182007,0.0011472083861008286,0.019041892141103745,0.012382418848574162,5.163306923350319e-06,1618.6280517578125,0.0011929856846109033,3.3481314182281494,0.020972155034542084,0.14642493426799774,1.8964205082738772e-05
2556,0.7870398163795471,0.14790372550487518,0.0011256261495873332,0.019013231620192528,0.01237818505614996,5.1422302931314334e-06,1618.629150390625,0.0011930005857720971,3.3512394428253174,0.020908061414957047,0.1466444730758667,1.8882867152569816e-05
2557,0.7889602184295654,0.1500232070684433,0.0011804432142525911,0.018985822796821594,0.012368246912956238,5.12026235810481e-06,1618.6585693359375,0.0011930011678487062,3.3612544536590576,0.02087170071899891,0.14718158543109894,1.888024780782871e-05
2558,0.7889068126678467,0.15064141154289246,0.001174220466054976,0.018963994458317757,0.012359604239463806,5.119503384776181e-06,1618.69775390625,0.0011930029140785336,3.3704733848571777,0.020865999162197113,0.14764824509620667,1.88703943422297e-05
2559,0.7762905955314636,0.13885781168937683,0.0011364818783476949,0.018950028344988823,0.012350812554359436,5.116935426485725e-06,1618.8309326171875,0.0011929580941796303,3.3638076782226562,0.020860940217971802,0.14731988310813904,1.9115097529720515e-05
2560,0.7747328281402588,0.13833646476268768,0.0010919553460553288,0.018927153199911118,0.012344090268015862,5.182899258215912e-06,1618.919189453125,0.0011929372558370233,3.3489437103271484,0.02083803527057171,0.14659953117370605,1.922939918586053e-05
2561,0.7878225445747375,0.15158919990062714,0.0011415116023272276,0.018901120871305466,0.012337182648479939,5.213771146372892e-06,1618.96240234375,0.0011929395841434598,3.3522398471832275,0.0208425410091877,0.14675983786582947,1.9216848158976063e-05
2562,0.788306474685669,0.15315024554729462,0.001079406589269638,0.018887825310230255,0.012327675707638264,5.210298695601523e-06,1619.009033203125,0.001192938769236207,3.3687195777893066,0.020840810611844063,0.14758555591106415,1.9221020920667797e-05
2563,0.7941842079162598,0.15924446284770966,0.0011225224006921053,0.018875809386372566,0.012307311408221722,5.211475126998266e-06,1619.045166015625,0.0011929388856515288,3.371131658554077,0.020831236615777016,0.1477157324552536,1.9220777176087722e-05
2564,0.7840481400489807,0.149492084980011,0.0011491482146084309,0.0188596211373806,0.01229100301861763,5.21135916642379e-06,1619.1640625,0.0011928973253816366,3.3470911979675293,0.02084054797887802,0.14650428295135498,1.94493022718234e-05
2565,0.7739443182945251,0.13948853313922882,0.0011755098821595311,0.01884673535823822,0.01228566188365221,5.273126589599997e-06,1619.3250732421875,0.001192838535644114,3.352888584136963,0.020836520940065384,0.1467980295419693,1.977550346055068e-05
2566,0.7802972197532654,0.146805077791214,0.0011597827542573214,0.018837885931134224,0.01225415337830782,5.361117473512422e-06,1619.467041015625,0.001192790805362165,3.3565101623535156,0.020766131579875946,0.14704935252666473,2.0042563846800476e-05
2567,0.7835325002670288,0.14992748200893402,0.0012432747753337026,0.018825387582182884,0.012230505235493183,5.433049864222994e-06,1619.681640625,0.0011927054729312658,3.3323023319244385,0.02078516222536564,0.14581969380378723,2.052357012871653e-05
2568,0.7892618775367737,0.1569545716047287,0.0011735890293493867,0.01880558952689171,0.012220200151205063,5.562917976931203e-06,1619.8985595703125,0.0011926112929359078,3.311380624771118,0.02074633538722992,0.14481216669082642,2.106185092998203e-05
2569,0.77613365650177,0.14443737268447876,0.0011161108268424869,0.018785713240504265,0.01223818864673376,5.708087883249391e-06,1620.1043701171875,0.0011925268918275833,3.343883991241455,0.02070828527212143,0.14647513628005981,2.154985850211233e-05
2570,0.773061990737915,0.14122630655765533,0.0012509474763646722,0.018774811178445816,0.012188577093183994,5.8396881286171265e-06,1620.284423828125,0.0011924565769731998,3.365847587585449,0.0207382645457983,0.14754313230514526,2.1960284357191995e-05
2571,0.7805382013320923,0.14892874658107758,0.0012454561656340957,0.018767867237329483,0.012186902575194836,5.95046503804042e-06,1620.524169921875,0.00119236099999398,3.3281524181365967,0.02066516876220703,0.14573118090629578,2.2525737222167663e-05
2572,0.7783764600753784,0.14497990906238556,0.0014961747219786048,0.018757309764623642,0.012161376886069775,6.102835868659895e-06,1620.785888671875,0.001192254712805152,3.3241260051727295,0.020722726359963417,0.14547200500965118,2.316153040737845e-05
2573,0.7842332720756531,0.1545487493276596,0.0011438775109127164,0.018749793991446495,0.012159354984760284,6.274335646594409e-06,1621.043701171875,0.0011921542463824153,3.3612611293792725,0.02076154388487339,0.14728961884975433,2.3771828637109138e-05
2574,0.7688636779785156,0.14054983854293823,0.001087778597138822,0.01874919980764389,0.012119383551180363,6.4388195823994465e-06,1621.26904296875,0.0011920758988708258,3.366804838180542,0.020756550133228302,0.14757156372070312,2.42521728068823e-05
2575,0.7839805483818054,0.1527165025472641,0.0014451000606641173,0.018737448379397392,0.0120999189093709,6.568425305886194e-06,1621.5428466796875,0.0011919750832021236,3.337235927581787,0.020817574113607407,0.14603178203105927,2.4878361728042364e-05
2576,0.7706239223480225,0.14101217687129974,0.0013478470500558615,0.018710821866989136,0.012092474848031998,6.7372961893852334e-06,1621.760009765625,0.0011918960371986032,3.319615364074707,0.02077338472008705,0.14519469439983368,2.5374854885740206e-05
2577,0.7896073460578918,0.16259263455867767,0.0011579919373616576,0.018692700192332268,0.012075601145625114,6.871144705655752e-06,1621.9525146484375,0.0011918373638764024,3.324517011642456,0.02073436602950096,0.14547860622406006,2.5746612664079294e-05
2578,0.7740690112113953,0.14610669016838074,0.0013198691885918379,0.018685361370444298,0.01204933226108551,6.971296443225583e-06,1622.1070556640625,0.001191804651170969,3.3376593589782715,0.020750537514686584,0.14611944556236267,2.5955256205634214e-05
2579,0.7703003883361816,0.14276669919490814,0.0013196836225688457,0.01867266185581684,0.012040666304528713,7.027488663879922e-06,1622.23193359375,0.0011917888186872005,3.3342649936676025,0.02070937678217888,0.14599084854125977,2.6055786292999983e-05
2580,0.792885422706604,0.1661858856678009,0.0012989896349608898,0.018659906461834908,0.012022046372294426,7.054758953017881e-06,1622.3255615234375,0.0011917961528524756,3.3318228721618652,0.02073819935321808,0.14583994448184967,2.6009460270870477e-05
2581,0.7654613852500916,0.14126776158809662,0.0010891298297792673,0.018644236028194427,0.012017360888421535,7.042093784548342e-06,1622.37109375,0.0011918365489691496,3.345348834991455,0.02074458636343479,0.14650997519493103,2.5751160137588158e-05
2582,0.7711115479469299,0.14661458134651184,0.0011705601355060935,0.018637435510754585,0.011998644098639488,6.972657047299435e-06,1622.488037109375,0.0011918444652110338,3.325171709060669,0.020711196586489677,0.14553454518318176,2.5701448976178654e-05
2583,0.7758371829986572,0.1501225233078003,0.0013242191635072231,0.01862841099500656,0.011991731822490692,6.959145139262546e-06,1622.6229248046875,0.0011918513337150216,3.328611373901367,0.020738836377859116,0.14567890763282776,2.565788963693194e-05
2584,0.7602159976959229,0.13698123395442963,0.001137162558734417,0.018616029992699623,0.011973652057349682,6.947414476599079e-06,1622.790283203125,0.0011918449308723211,3.3403944969177246,0.020718889310956,0.14628799259662628,2.5697831006255e-05
2585,0.774358868598938,0.152389258146286,0.0010938284685835242,0.01858971267938614,0.011958376504480839,6.958327048778301e-06,1622.9874267578125,0.0011918236268684268,3.312370538711548,0.020687289535999298,0.1449183076620102,2.5833676772890612e-05
2586,0.7814798355102539,0.15767203271389008,0.0013513740850612521,0.018565859645605087,0.01194534357637167,6.994876457611099e-06,1623.2060546875,0.0011917954543605447,3.313444137573242,0.020767953246831894,0.14489124715328217,2.601374580990523e-05
2587,0.7623017430305481,0.14099068939685822,0.0011461216490715742,0.018552329391241074,0.011936638504266739,7.043359346425859e-06,1623.368896484375,0.0011917926603928208,3.3323915004730225,0.0207916758954525,0.14581488072872162,2.603142274892889e-05
2588,0.7720317244529724,0.1519508808851242,0.0010727077024057508,0.018540015444159508,0.01192415039986372,7.048118277452886e-06,1623.43896484375,0.0011918352684006095,3.3057873249053955,0.02080165594816208,0.1444748342037201,2.5759934942470863e-05
2589,0.7715877294540405,0.14933936297893524,0.0013620143290609121,0.018526554107666016,0.01190136931836605,6.9748712121509016e-06,1623.5328369140625,0.0011918767122551799,3.3036420345306396,0.020910080522298813,0.1442592740058899,2.5496552552795038e-05
2590,0.7879335284233093,0.16605915129184723,0.0012700221268460155,0.018520811572670937,0.01193444523960352,6.9039733716635965e-06,1623.5860595703125,0.0011919377138838172,3.3509328365325928,0.020946670323610306,0.14658741652965546,2.511282218620181e-05
2591,0.7693831324577332,0.14884313941001892,0.0012392222415655851,0.018522823229432106,0.011881168000400066,6.800473784096539e-06,1623.677978515625,0.0011919894022867084,3.3635544776916504,0.02104812301695347,0.14711721241474152,2.4789369490463287e-05
2592,0.7651469111442566,0.14573034644126892,0.0011424267431721091,0.018519803881645203,0.011876455508172512,6.71321959089255e-06,1623.767333984375,0.0011920476099476218,3.351144552230835,0.021166959777474403,0.1463780552148819,2.4427514290437102e-05
2593,0.7749578952789307,0.15418942272663116,0.0012795203365385532,0.018510811030864716,0.011884544976055622,6.615673555643298e-06,1623.8182373046875,0.0011921171098947525,3.355041265487671,0.02117534540593624,0.14656470715999603,2.3998656615731306e-05
2594,0.7602929472923279,0.13887381553649902,0.0014101535780355334,0.018500180914998055,0.01186244934797287,6.500121799035696e-06,1623.8739013671875,0.0011921818368136883,3.3679213523864746,0.02124018594622612,0.14714407920837402,2.3603213776368648e-05
2595,0.7578935027122498,0.1389142870903015,0.0012070772936567664,0.018485719338059425,0.0118565047159791,6.393543117155787e-06,1623.9207763671875,0.0011922451667487621,3.3351361751556396,0.02120009809732437,0.145545095205307,2.3218772184918635e-05
2596,0.7545958161354065,0.13799774646759033,0.001058124122209847,0.018467428162693977,0.011830272153019905,6.289817065407988e-06,1624.0321044921875,0.0011922746198251843,3.313852548599243,0.021135838702321053,0.1445452719926834,2.3042084649205208e-05
2597,0.7817723155021667,0.16553913056850433,0.00111446063965559,0.01843968965113163,0.011811618693172932,6.242043127713259e-06,1624.156494140625,0.0011922981357201934,3.3063273429870605,0.021164894104003906,0.14414002001285553,2.2901233023731038e-05
2598,0.7655389904975891,0.14832457900047302,0.0012696761405095458,0.018420564010739326,0.011802216991782188,6.204050805536099e-06,1624.318603515625,0.0011922968551516533,3.2988009452819824,0.02107159048318863,0.14385700225830078,2.2908065147930756e-05
2599,0.7580493092536926,0.14236189424991608,0.0011792110744863749,0.018387416377663612,0.011804245412349701,6.20594437350519e-06,1624.465087890625,0.001192303840070963,3.3261477947235107,0.02101350761950016,0.14528244733810425,2.2866070139571093e-05
2600,0.7432243227958679,0.12866130471229553,0.0011716445442289114,0.018357116729021072,0.011782114394009113,6.194705747475382e-06,1624.5970458984375,0.0011923237470909953,3.3540472984313965,0.020984187722206116,0.14670680463314056,2.2747122784494422e-05
2601,0.7549549341201782,0.14089077711105347,0.0011671081883832812,0.018325351178646088,0.011791219003498554,6.162618774396833e-06,1624.7047119140625,0.0011923451675102115,3.327331304550171,0.02088332735002041,0.14547193050384521,2.2619660740019754e-05
2602,0.7745229005813599,0.159711092710495,0.0013328415807336569,0.018297752365469933,0.011773355305194855,6.128251698100939e-06,1624.813720703125,0.0011923674028366804,3.314462661743164,0.020904339849948883,0.14480754733085632,2.2486878151539713e-05
2603,0.7610567212104797,0.14935843646526337,0.001055658096447587,0.018283644691109657,0.011770393699407578,6.092484454711666e-06,1624.9183349609375,0.0011923847487196326,3.3218295574188232,0.020963411778211594,0.1451168805360794,2.238475099147763e-05
2604,0.7713122367858887,0.15941068530082703,0.0011360760545358062,0.018276657909154892,0.011747347190976143,6.064855824661208e-06,1625.0272216796875,0.0011923920828849077,3.3170535564422607,0.020999183878302574,0.14484232664108276,2.234095154562965e-05
2605,0.7541521787643433,0.1409456878900528,0.0013197156367823482,0.01826433092355728,0.011733109131455421,6.053141078155022e-06,1625.0638427734375,0.0011924427235499024,3.323835849761963,0.02107992209494114,0.14510084688663483,2.2041815100237727e-05
2606,0.7606204748153687,0.1491718739271164,0.0011748685501515865,0.018255220726132393,0.011726791970431805,5.9725043684011325e-06,1624.979736328125,0.0011925321305170655,3.3482859134674072,0.021146530285477638,0.14625699818134308,2.151909575331956e-05
2607,0.7591350078582764,0.1471550464630127,0.001272758236154914,0.01825725845992565,0.011702445335686207,5.831524958921364e-06,1624.89697265625,0.0011926214210689068,3.339552402496338,0.021103227511048317,0.14586389064788818,2.1003481379011646e-05
2608,0.7602651119232178,0.14709776639938354,0.0014539058320224285,0.01824890822172165,0.011679657734930515,5.692353624908719e-06,1624.8924560546875,0.0011926684528589249,3.328495979309082,0.021148428320884705,0.14526599645614624,2.073411815217696e-05
2609,0.7642149329185486,0.15321482717990875,0.0012710527516901493,0.018225792795419693,0.011685879901051521,5.619665898848325e-06,1624.909912109375,0.0011926933657377958,3.3315985202789307,0.021152053028345108,0.14541757106781006,2.0592386135831475e-05
2610,0.7490836381912231,0.14055293798446655,0.001090207020752132,0.01820373721420765,0.011674905195832253,5.581427103606984e-06,1624.869384765625,0.0011927422601729631,3.338822841644287,0.02110455185174942,0.14582642912864685,2.031545591307804e-05
2611,0.7655222415924072,0.15369850397109985,0.0014940152177587152,0.018181759864091873,0.011659668758511543,5.506731213245075e-06,1624.77978515625,0.0011927967425435781,3.346635341644287,0.021129481494426727,0.1461922824382782,2.0009138097520918e-05
2612,0.7590444087982178,0.14426548779010773,0.0018269099527969956,0.018163183704018593,0.011659597046673298,5.424034952739021e-06,1624.69775390625,0.0011928488966077566,3.3222901821136475,0.02104897052049637,0.14505568146705627,1.9717890609172173e-05
2613,0.7654980421066284,0.15315057337284088,0.0016630850732326508,0.018159443512558937,0.011623713187873363,5.345571025827667e-06,1624.7352294921875,0.0011928403982892632,3.307764768600464,0.02102838084101677,0.14434997737407684,1.9765138858929276e-05
2614,0.7507049441337585,0.14318589866161346,0.001131057390011847,0.018155761063098907,0.011651984415948391,5.358309863368049e-06,1624.8795166015625,0.0011927660088986158,3.351181745529175,0.02102470211684704,0.14652429521083832,2.018161103478633e-05
2615,0.7670645713806152,0.15475770831108093,0.0017217608401551843,0.01814098097383976,0.011610747314989567,5.470627911563497e-06,1624.8385009765625,0.0011927660088986158,3.333099603652954,0.020943865180015564,0.14570102095603943,2.018161103478633e-05
2616,0.7538399696350098,0.14124684035778046,0.0018560524331405759,0.01811716891825199,0.011581724509596825,5.470627911563497e-06,1624.6441650390625,0.0011928282910957932,3.304164171218872,0.021023189648985863,0.14417509734630585,1.9832636098726653e-05
2617,0.7434462308883667,0.13651299476623535,0.001220622332766652,0.018103664740920067,0.011629999615252018,5.376534318202175e-06,1624.469482421875,0.0011928793974220753,3.334242105484009,0.020983146503567696,0.14571918547153473,1.9548220734577626e-05
2618,0.7683305144309998,0.16392269730567932,0.0011328511172905564,0.018094373866915703,0.011556940153241158,5.299812528392067e-06,1624.4365234375,0.0011928610038012266,3.360015869140625,0.020916132256388664,0.1470748484134674,1.965055344044231e-05
2619,0.7649725675582886,0.15877372026443481,0.0013021458871662617,0.018089260905981064,0.011566944420337677,5.327339295035927e-06,1624.4915771484375,0.0011927868472412229,3.319216251373291,0.020970968529582024,0.1449798047542572,2.0064508134964854e-05
2620,0.7581036686897278,0.15443897247314453,0.0011749970726668835,0.01807750016450882,0.01151551678776741,5.439002961793449e-06,1624.630126953125,0.0011926698498427868,3.279890775680542,0.02104623056948185,0.14293794333934784,2.0725958165712655e-05
2621,0.7396952509880066,0.1342570185661316,0.0011990043567493558,0.018066637217998505,0.011602964252233505,5.617465831164736e-06,1624.6336669921875,0.0011926116421818733,3.3231804370880127,0.021017836406826973,0.14513066411018372,2.1059631762909703e-05
2622,0.7410582304000854,0.13609114289283752,0.0014114461373537779,0.018053283914923668,0.011486492119729519,5.707470336346887e-06,1624.526123046875,0.0011926101287826896,3.361477851867676,0.02104409597814083,0.14701925218105316,2.10684029298136e-05
2623,0.7474362254142761,0.14366339147090912,0.0012856682296842337,0.018042709678411484,0.011500242166221142,5.709873221348971e-06,1624.398193359375,0.0011926173465326428,3.3217613697052,0.02100154012441635,0.14507600665092468,2.1027002730988897e-05
2624,0.7385274171829224,0.1363120824098587,0.0011857603676617146,0.018038664013147354,0.011476372368633747,5.698753284377744e-06,1624.386962890625,0.0011925622820854187,3.32659912109375,0.02096911333501339,0.14535017311573029,2.134431997546926e-05
2625,0.7391793727874756,0.13907140493392944,0.0010740458965301514,0.018023334443569183,0.011442149057984352,5.784255336038768e-06,1624.47705078125,0.0011924649588763714,3.34159517288208,0.020966021344065666,0.14610278606414795,2.1911335352342576e-05
2626,0.7585723996162415,0.15795595943927765,0.0011649245861917734,0.01800023391842842,0.011445158161222935,5.93726053921273e-06,1624.496826171875,0.0011924055870622396,3.3061957359313965,0.02093610353767872,0.14436253905296326,2.2261116100708023e-05
2627,0.7549194693565369,0.15177792310714722,0.0014500025426968932,0.017979737371206284,0.011449323035776615,6.0315228438412305e-06,1624.435546875,0.0011923786951228976,3.3036866188049316,0.020959116518497467,0.14421400427818298,2.2420368622988462e-05
2628,0.7586526870727539,0.1590539664030075,0.0011765733361244202,0.01795395277440548,0.011434660293161869,6.074450993764913e-06,1624.2921142578125,0.0011923994170501828,3.3201828002929688,0.02091134712100029,0.1450866460800171,2.229775782325305e-05
2629,0.7532460689544678,0.1557713747024536,0.0010503531666472554,0.017940789461135864,0.01140474621206522,6.0414076870074496e-06,1624.228271484375,0.001192388474009931,3.3280510902404785,0.020897628739476204,0.145493745803833,2.2362695744959638e-05
2630,0.7294442653656006,0.1304253339767456,0.001256089424714446,0.01793725974857807,0.011382617056369781,6.058792678231839e-06,1624.3099365234375,0.0011923164129257202,3.320258617401123,0.02088794857263565,0.14511358737945557,2.279101317981258e-05
2631,0.7537422180175781,0.1572861224412918,0.0010620116954669356,0.017917469143867493,0.011371243745088577,6.17440582573181e-06,1624.4661865234375,0.001192212337628007,3.2922558784484863,0.02087143063545227,0.14372965693473816,2.3417811462422833e-05
2632,0.746450662612915,0.14843566715717316,0.0012671540025621653,0.017900556325912476,0.011363445781171322,6.343458153423853e-06,1624.51708984375,0.0011921711266040802,3.3009822368621826,0.020886585116386414,0.14415068924427032,2.3668249923503026e-05
2633,0.7381608486175537,0.14150568842887878,0.0012010920327156782,0.01789441891014576,0.011334586888551712,6.410968126147054e-06,1624.5640869140625,0.0011921300319954753,3.3049252033233643,0.020872313529253006,0.14436200261116028,2.3920019884826615e-05
2634,0.7286837697029114,0.13359661400318146,0.001095691928640008,0.017885610461235046,0.0113176628947258,6.478770501416875e-06,1624.571533203125,0.0011921164114028215,3.2991397380828857,0.020839812234044075,0.14410516619682312,2.4003045837162063e-05
2635,0.7423090934753418,0.1472007930278778,0.0011604088358581066,0.017867205664515495,0.011304754763841629,6.501240477518877e-06,1624.6217041015625,0.0011920934775844216,3.300952672958374,0.020862815901637077,0.14417274296283722,2.4143733753589913e-05
2636,0.7278491854667664,0.1330920308828354,0.001159566454589367,0.017856720834970474,0.011298085562884808,6.5392732722102664e-06,1624.6866455078125,0.0011920630931854248,3.317694902420044,0.020900065079331398,0.14497250318527222,2.4331668100785464e-05
2637,0.7299211025238037,0.13631154596805573,0.0010860712500289083,0.017849504947662354,0.011284640990197659,6.5898602770175785e-06,1624.8057861328125,0.0011920089600607753,3.312776565551758,0.020887009799480438,0.14473947882652283,2.4667564503033645e-05
2638,0.7368075251579285,0.14274677634239197,0.0011678728042170405,0.01783737540245056,0.011278384365141392,6.68034726913902e-06,1624.9334716796875,0.0011919672833755612,3.3184573650360107,0.020899400115013123,0.14501099288463593,2.4927270715124905e-05
2639,0.7250142097473145,0.13230982422828674,0.001087136217392981,0.01782490871846676,0.011263363994657993,6.750392458343413e-06,1625.05859375,0.0011919299140572548,3.3293349742889404,0.020933110266923904,0.14552107453346252,2.5161323719657958e-05
2640,0.7360047698020935,0.142961785197258,0.0012004919117316604,0.017802687361836433,0.01124581228941679,6.8135614128550515e-06,1625.2030029296875,0.0011918866075575352,3.3092238903045654,0.020892435684800148,0.14455604553222656,2.543412847444415e-05
2641,0.7634813189506531,0.17200224101543427,0.0011286629596725106,0.017776530236005783,0.011229648254811764,6.887108611408621e-06,1625.341552734375,0.0011918547097593546,3.2906041145324707,0.020887382328510284,0.1436299979686737,2.5636083591962233e-05
2642,0.7323247790336609,0.1418599933385849,0.0010958740022033453,0.017761416733264923,0.011210412718355656,6.941568244656082e-06,1625.4437255859375,0.0011918529635295272,3.2864668369293213,0.020897701382637024,0.14341281354427338,2.5647286747698672e-05
2643,0.7299366593360901,0.13926774263381958,0.001178633770905435,0.017749464139342308,0.011191193014383316,6.944558663235512e-06,1625.4691162109375,0.001191894174553454,3.26880145072937,0.020869463682174683,0.14255791902542114,2.538628177717328e-05
2644,0.7280767560005188,0.13787971436977386,0.0011836311314255,0.017730243504047394,0.011184358038008213,6.874187874927884e-06,1625.4853515625,0.0011919429525732994,3.2593281269073486,0.020888470113277435,0.1420653909444809,2.5079889383050613e-05
2645,0.7458730340003967,0.15653792023658752,0.0010765334591269493,0.0177240502089262,0.011201044544577599,6.791598480049288e-06,1625.4715576171875,0.0011920173419639468,3.3082587718963623,0.020934095606207848,0.1444665491580963,2.4615368602098897e-05
2646,0.7226956486701965,0.13358809053897858,0.0011264808708801866,0.017728067934513092,0.011160737834870815,6.666321041848278e-06,1625.39794921875,0.0011921206023544073,3.343801498413086,0.020938225090503693,0.14623984694480896,2.3977296223165467e-05
2647,0.7209957242012024,0.13115376234054565,0.0011714969296008348,0.0177213866263628,0.011181715875864029,6.494271929113893e-06,1625.32373046875,0.0011922213016077876,3.281508207321167,0.02089811861515045,0.14316561818122864,2.3364082153420895e-05
2648,0.7327389717102051,0.14417803287506104,0.0011281307088211179,0.017704855650663376,0.011155960150063038,6.328916242637206e-06,1625.3515625,0.0011922790436074138,3.2774579524993896,0.02090819552540779,0.14295320212841034,2.3015141778159887e-05
2649,0.7352946400642395,0.1458837240934372,0.001270608277991414,0.017691679298877716,0.011140445247292519,6.234859938558657e-06,1625.3831787109375,0.00119233678560704,3.334362030029297,0.020920490846037865,0.14578627049922943,2.2669693862553686e-05
2650,0.7358049154281616,0.14817319810390472,0.001159904757514596,0.017696453258395195,0.011102108284831047,6.141700396256056e-06,1625.48583984375,0.0011923571582883596,3.303210735321045,0.020905600860714912,0.14424365758895874,2.254840001114644e-05
2651,0.7253655791282654,0.139449343085289,0.0011144542368128896,0.01768755353987217,0.01104797888547182,6.108984962338582e-06,1625.627197265625,0.0011923584388568997,3.242307424545288,0.020883549004793167,0.1412205547094345,2.254075661767274e-05
2652,0.7409734129905701,0.15425235033035278,0.0011433959007263184,0.017666293308138847,0.011095006950199604,6.106882210588083e-06,1625.710693359375,0.0011923793936148286,3.269474744796753,0.020855190232396126,0.14260734617710114,2.2416126739699394e-05
2653,0.7291651368141174,0.14428669214248657,0.001114661106839776,0.017654312774538994,0.01102924533188343,6.0733063946827315e-06,1625.710205078125,0.0011924263089895248,3.2929165363311768,0.020838124677538872,0.1437966227531433,2.2138978238217533e-05
2654,0.7273612022399902,0.1432068794965744,0.0011021632235497236,0.017652230337262154,0.0110014071688056,5.9985668485751376e-06,1625.612548828125,0.0011925011640414596,3.2913355827331543,0.020831698551774025,0.1437242329120636,2.169986692024395e-05
2655,0.7246785163879395,0.1400955766439438,0.0011540181003510952,0.017648668959736824,0.011000529862940311,5.880115168110933e-06,1625.438720703125,0.0011926057050004601,3.3108584880828857,0.020823901519179344,0.14470846951007843,2.1093925170134753e-05
2656,0.7239566445350647,0.14021168649196625,0.0011204089969396591,0.017632491886615753,0.010991694405674934,5.716748091799673e-06,1625.398193359375,0.001192636787891388,3.281235933303833,0.02079813927412033,0.14325320720672607,2.0915411369060166e-05
2657,0.7232968211174011,0.13962219655513763,0.0011836446356028318,0.017612356692552567,0.010976718738675117,5.6686249081394635e-06,1625.4071044921875,0.0011926573934033513,3.2716362476348877,0.020789844915270805,0.1427815705537796,2.0797824618057348e-05
